"Flux"	"Abbreviation"	"OfficialName"	"Direction"	"Lower"	"Upper"
18583	"THIORDXp"	"hydrogen peroxide reductase (thioredoxin), peroxisomal"	"Reversible"	"None"	"None"
3869	"THMDPe"	"thiamin diphosphatase, extracellular"	"Irreversible"	0	"None"
584	"THMDt2"	"thymidine transport in via proton symport"	"Irreversible"	0	"None"
3625	"THMP"	"thiamin phosphatase"	"Irreversible"	0	"None"
14591	"THMPPt2m"	"Thiamine diphosphate transport, mitochondria"	"Irreversible"	0	"None"
3628	"THMPe"	"thiamin phosphatase, extracellular"	"Irreversible"	0	"None"
1751	"THMt2"	"Thiamine transport in via proton symport"	"Irreversible"	0	"None"
14677	"THRA2i"	"L-allo-Threonine Aldolase"	"Irreversible"	0	"None"
20726	"THRAi"	"Threonine aldolase"	"Irreversible"	0	"None"
324	"THRD_L"	"L-threonine deaminase"	"Irreversible"	0	"None"
1590	"THRD_Lm"	"L-threonine deaminase, mitochondrial"	"Irreversible"	0	"None"
365	"THRS"	"threonine synthase"	"Irreversible"	0	"None"
1032	"THRTRS"	"Threonyl-tRNA synthetase"	"Irreversible"	0	"None"
1694	"THRTRSm"	"threonyl-tRNA synthetase, mitochondrial"	"Irreversible"	0	"None"
2189	"THRt2m"	"threonine mitochondrial transport via proton symport"	"Reversible"	"None"	"None"
1372	"THRt2r"	"L-threonine reversible transport via proton symport"	"Reversible"	"None"	"None"
2262	"THYMt3r"	"thymine reversible transport via proton antiport"	"Reversible"	"None"	"None"
3720	"THZPSN1_SC"	"thiazole phosphate synthesis (xylulose 5-phosphate), yeast-specific"	"Irreversible"	0	"None"
3721	"THZPSN2_SC"	"thiazole phosphate synthesis (ribose 5-phosphate), yeast-specifc"	"Irreversible"	0	"None"
283	"TKT1"	"transketolase"	"Reversible"	"None"	"None"
4641	"TKT2"	"transketolase"	"Reversible"	"None"	"None"
432	"TMDK1"	"thymidine kinase (ATP:thymidine)"	"Irreversible"	0	"None"
3871	"TMDPK"	"thiamine diphosphokinase"	"Irreversible"	0	"None"
435	"TMDPP"	"thymidine phosphorylase"	"Reversible"	"None"	"None"
3352	"TMDPPK"	"thiamine-diphosphate kinase"	"Irreversible"	0	"None"
431	"TMDS"	"thymidylate synthase"	"Irreversible"	0	"None"
3872	"TMN"	"thiaminase"	"Irreversible"	0	"None"
3293	"TMPKr"	"thiamine-phosphate kinase"	"Reversible"	"None"	"None"
62	"TMPPP"	"thiamine-phosphate diphosphorylase"	"Irreversible"	0	"None"
276	"TPI"	"triose-phosphate isomerase"	"Reversible"	"None"	"None"
20525	"TRDOXtp"	"oxidized thioredoxin peroxisomal transport via diffusion"	"Reversible"	"None"	"None"
2817	"TRDR"	"thioredoxin reductase (NADPH)"	"Irreversible"	0	"None"
20526	"TRDRDtp"	"reduced thioredoxin peroxisomal transport via diffusion"	"Reversible"	"None"	"None"
1436	"TRDRm"	"thioredoxin reductase (NADPH)"	"Irreversible"	0	"None"
2727	"TRE6PP"	"trehalose-phosphatase"	"Irreversible"	0	"None"
692	"TRE6PS"	"alpha,alpha-trehalose-phosphate synthase (UDP-forming)"	"Irreversible"	0	"None"
695	"TREH"	"alpha,alpha-trehalase"	"Irreversible"	0	"None"
1172	"TREHv"	"alpha,alpha-trehalase (vacuolar)"	"Irreversible"	0	"None"
1555	"TREt2"	"trehalose transport in via proton symporter"	"Irreversible"	0	"None"
1947	"TREt2v"	"trehalose vacuolar transport via proton symport"	"Reversible"	"None"	"None"
3617	"TRIGS_SC"	"triglycerol synthesis"	"Irreversible"	0	"None"
1389	"TRPO2"	"L-Tryptophan:oxygen 2,3-oxidoreductase (decyclizing)"	"Irreversible"	0	"None"
2862	"TRPS1"	"tryptophan synthase (indoleglycerol phosphate)"	"Irreversible"	0	"None"
8711	"TRPTA"	"tryptophan transaminase"	"Reversible"	"None"	"None"
2916	"TRPTRS"	"Tryptophanyl-tRNA synthetase"	"Irreversible"	0	"None"
1399	"TRPTRSm"	"Tryptophanyl-tRNA synthetase, mitochondrial"	"Irreversible"	0	"None"
1944	"TRPt2m"	"tryptophan mitochondrial transport via proton symport"	"Reversible"	"None"	"None"
1369	"TRPt2r"	"L-tryptophan reversible transport via proton symport"	"Reversible"	"None"	"None"
20516	"TTCCOAtx"	"fatty acid intracellular transport"	"Reversible"	"None"	"None"
21560	"TTDCAtr"	"fatty acid transport"	"Reversible"	"None"	"None"
19437	"TYRNFT"	"L-tyrosine N-formyltransferase"	"Irreversible"	0	"None"
1404	"TYRTAi"	"tyrosine transaminase, irreversible"	"Irreversible"	0	"None"
21213	"TYRTAim"	"tyrosine transaminase, irreversible (mitochondrial)"	"Irreversible"	0	"None"
21212	"TYRTAip"	"tyrosine transaminase, irreversible (peroxisomal)"	"Irreversible"	0	"None"
1689	"TYRTRS"	"tyrosyl-tRNA synthetase"	"Irreversible"	0	"None"
3017	"TYRTRSm"	"tyrosyl-tRNA synthetase, mitochondrial"	"Irreversible"	0	"None"
1950	"TYRt2m"	"tyrosine mitochondrial transport via proton symport"	"Reversible"	"None"	"None"
1951	"TYRt2p"	"tyrosine peroxisomal transport via proton symport"	"Reversible"	"None"	"None"
1370	"TYRt2r"	"L-tyrosine reversible transport via proton symport"	"Reversible"	"None"	"None"
18735	"TYRt6"	"L-tyrosine transport in via proton antiport (vacuolar)"	"Irreversible"	0	"None"
18742	"TYRt7"	"L-tyrosine transport out via proton symport, vacuolar"	"Irreversible"	0	"None"
3873	"UDPACGLP"	"UDP-N-acetylglucosamine diphosphorylase"	"Reversible"	"None"	"None"
200	"UDPG4E"	"UDPglucose 4-epimerase"	"Reversible"	"None"	"None"
18433	"UDPGALt2g"	"UDPgalactose transport (Golgi apparatus)"	"Irreversible"	0	"None"
1171	"UGLT"	"UDPglucose--hexose-1-phosphate uridylyltransferase"	"Reversible"	"None"	"None"
3435	"UGLYCHr"	"Ureidoglycolate hydrolase"	"Reversible"	"None"	"None"
2813	"UMPK"	"UMP kinase"	"Reversible"	"None"	"None"
1446	"UMPKn"	"UMP kinase, nuclear"	"Reversible"	"None"	"None"
2273	"UMPtn"	"UMP nuclear transport"	"Reversible"	"None"	"None"
3645	"UNK3"	"2-keto-4-methylthiobutyrate transamination"	"Irreversible"	0	"None"
3701	"UPP3MT"	"uroporphyrinogen methyltransferase"	"Irreversible"	0	"None"
5	"UPP3S"	"uroporphyrinogen-III synthase"	"Irreversible"	0	"None"
6	"UPPDC1"	"uroporphyrinogen decarboxylase (uroporphyrinogen III)"	"Irreversible"	0	"None"
2692	"UPPRT"	"uracil phosphoribosyltransferase"	"Irreversible"	0	"None"
581	"URAt2"	"uracil transport in via proton symport"	"Irreversible"	0	"None"
1752	"UREA2t2"	"urea reversible transport via proton symport (2 H+)"	"Reversible"	"None"	"None"
3875	"UREASE"	"urea carboxylase"	"Reversible"	"None"	"None"
1567	"URIDK2r"	"uridylate kinase (dUMP)"	"Reversible"	"None"	"None"
1445	"URIDK2rn"	"uridylate kinase (dUMP), nuclear"	"Reversible"	"None"	"None"
436	"URIK1"	"uridine kinase (ATP:Uridine)"	"Irreversible"	0	"None"
437	"URIK2"	"uridine kinase (GTP:Uridine)"	"Irreversible"	0	"None"
582	"URIt2"	"uridine transport in via proton symport"	"Irreversible"	0	"None"
15249	"UTPH1"	"UTP diphosphohydrolase"	"Irreversible"	0	"None"
20523	"UTPtm"	"UTP/UMP antiport"	"Irreversible"	0	"None"
320	"VALTA"	"valine transaminase"	"Reversible"	"None"	"None"
21216	"VALTAim"	"valine transaminase, mitochondiral"	"Irreversible"	0	"None"
1027	"VALTRS"	"Valyl-tRNA synthetase"	"Irreversible"	0	"None"
1697	"VALTRSm"	"valyl-tRNA synthetase, mitochondrial"	"Irreversible"	0	"None"
1936	"VALt2m"	"Valine reversible mitochondrial transport via proton symport"	"Reversible"	"None"	"None"
2970	"VALt2r"	"L-valine reversible transport via proton symport"	"Reversible"	"None"	"None"
1380	"XANt"	"xanthine reversible transport"	"Reversible"	"None"	"None"
440	"XPPT"	"xanthine phosphoribosyltransferase"	"Irreversible"	0	"None"
1381	"XTSNt2"	"xanthosine transport in via proton symport"	"Irreversible"	0	"None"
254	"XYLK"	"xylulokinase"	"Irreversible"	0	"None"
2049	"XYLR"	"xylose reductase"	"Irreversible"	0	"None"
2227	"XYLTD_D"	"xylitol dehydrogenase (D-xyulose-forming)"	"Irreversible"	0	"None"
2052	"XYLTt"	"Xylitol transport via passive diffusion"	"Reversible"	"None"	"None"
1556	"XYLt"	"D-xylose reversible transport"	"Reversible"	"None"	"None"
2393	"YUMPS"	"yUMP synthetase"	"Reversible"	"None"	"None"
15164	"ZYMSTAT_SC"	"Acyl-CoA:zymosterol acyltransferase, yeast-specific"	"Irreversible"	0	"None"
15203	"ZYMSTESTH_SC"	"zymosterol ester hydrolase, yeast-specific"	"Irreversible"	0	"None"
15213	"ZYMSTESTH_SCe"	"zymosterol ester hydrolase, yeast-specific (extracellular)"	"Irreversible"	0	"None"
1919	"ZYMSTt"	"zymosterol reversible transport"	"Reversible"	"None"	"None"
